label,location_id,feature_set_name,match_status,matched_codes,matched_descriptions,fix_command
R-6-CU,230,zoning,resolved,R-6,Residential-6,"copy_zone(230, [74405], ""R-6-CU"", ""Residential-6"", None)"
R-1-CU,230,zoning,resolved,R-1,Residential-1,"copy_zone(230, [74399], ""R-1-CU"", ""Residential-1"", None)"
R-10-CU,230,zoning,resolved,R-10,Residential-10,"copy_zone(230, [74407], ""R-10-CU"", ""Residential-10"", None)"
RX-3,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3"", ""Residential Mixed Use"", None)"
RX-3-PL,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3-PL"", ""Residential Mixed Use"", None)"
RX-3-GP,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3-GP"", ""Residential Mixed Use"", None)"
R-4-CU,230,zoning,resolved,R-4,Residential-4,"copy_zone(230, [74403], ""R-4-CU"", ""Residential-4"", None)"
R-2-CU,230,zoning,resolved,R-2,Residential-2,"copy_zone(230, [74401], ""R-2-CU"", ""Residential-2"", None)"
RX-3-GR,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3-GR"", ""Residential Mixed Use"", None)"
RX-3-GR-CU,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-3-GR-CU"", ""Residential Mixed Use"", None)"
RX-3-PK-CU,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-3-PK-CU"", ""Residential Mixed Use"", None)"
RX-12-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-12-CU"", ""Residential Mixed Use"", None)"
RX-3-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3-CU"", ""Residential Mixed Use"", None)"
RX-3-PL-CU,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-3-PL-CU"", ""Residential Mixed Use"", None)"
RX-3-PK,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3-PK"", ""Residential Mixed Use"", None)"
RX-3-DE,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-3-DE"", ""Residential Mixed Use"", None)"
RX-5-GR-CU,230,zoning,resolved,RX,Residential Mixed Use,"copy_zone(230, [74441], ""RX-5-GR-CU"", ""Residential Mixed Use"", None)"
RX-4-PK,230,zoning,resolved,RX,Residential Mixed Use,"copy_zone(230, [74441], ""RX-4-PK"", ""Residential Mixed Use"", None)"
RX-4-PK-CU,230,zoning,resolved,RX,Residential Mixed Use,"copy_zone(230, [74441], ""RX-4-PK-CU"", ""Residential Mixed Use"", None)"
RX-5,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-5"", ""Residential Mixed Use"", None)"
RX-4-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-4-CU"", ""Residential Mixed Use"", None)"
RX-5-GP,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-5-GP"", ""Residential Mixed Use"", None)"
RX-4-UL-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-4-UL-CU"", ""Residential Mixed Use"", None)"
RX-5-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-5-CU"", ""Residential Mixed Use"", None)"
RX-4,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-4"", ""Residential Mixed Use"", None)"
RX-4-PL-CU,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-4-PL-CU"", ""Residential Mixed Use"", None)"
RX-4-PL,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-4-PL"", ""Residential Mixed Use"", None)"
RX-3-UL-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3-UL-CU"", ""Residential Mixed Use"", None)"
RX-3-UL,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3-UL"", ""Residential Mixed Use"", None)"
RX-4-GR-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-4-GR-CU"", ""Residential Mixed Use"", None)"
RX-5-PK,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-5-PK"", ""Residential Mixed Use"", None)"
RX-3-UG-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-3-UG-CU"", ""Residential Mixed Use"", None)"
GI,231,zoning,not_found_zone,,,"insert_zone(231, ""GI"", ""GI"")"
GC,231,zoning,not_found_zone,,,"insert_zone(231, ""GC"", ""GC"")"
RH,231,zoning,not_found_zone,,,"insert_zone(231, ""RH"", ""RH"")"
RX-5-PK-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-5-PK-CU"", ""Residential Mixed Use"", None)"
GI-CZ,231,zoning,not_found_zone,,,"insert_zone(231, ""GI-CZ"", ""GI-CZ"")"
RX-5-PL-CU,230,zoning,resolved,RX-,Residential Mixed Use,"copy_zone(230, [74409], ""RX-5-PL-CU"", ""Residential Mixed Use"", None)"
GC-CZ,231,zoning,resolved,CZ,Conditional Zoning District,"copy_zone(231, [33198], ""GC-CZ"", ""Conditional Zoning District"", None)"
RX-7-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-7-CU"", ""Residential Mixed Use"", None)"
RH-CZ,231,zoning,not_found_zone,,,"insert_zone(231, ""RH-CZ"", ""RH-CZ"")"
RX-7-UL-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-7-UL-CU"", ""Residential Mixed Use"", None)"
OP,231,zoning,resolved,O&P|O&P-SUD,Office and Professional|Special Use District for O&P,"copy_zone(231, [33247, 33282], ""OP"", ""Office and Professional"", None)"
OP-CZ,231,zoning,resolved,CZ,Conditional Zoning District,"copy_zone(231, [33198], ""OP-CZ"", ""Conditional Zoning District"", None)"
RX-7-GR-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-7-GR-CU"", ""Residential Mixed Use"", None)"
RX-7,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-7"", ""Residential Mixed Use"", None)"
RX-7-PL-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-7-PL-CU"", ""Residential Mixed Use"", None)"
RX-5-UL-CU,230,zoning,resolved,RX-|RX,Residential Mixed Use|Residential Mixed Use,"copy_zone(230, [74409, 74441], ""RX-5-UL-CU"", ""Residential Mixed Use"", None)"
HC,234,zoning,not_found_zone,,,"insert_zone(234, ""HC"", ""HC"")"
DTC,234,zoning,not_found_zone,,,"insert_zone(234, ""DTC"", ""DTC"")"
CA-SUD,234,zoning,not_found_zone,,,"insert_zone(234, ""CA-SUD"", ""CA-SUD"")"
HI,234,zoning,not_found_zone,,,"insert_zone(234, ""HI"", ""HI"")"
DTP,234,zoning,not_found_zone,,,"insert_zone(234, ""DTP"", ""DTP"")"
GC,234,zoning,not_found_zone,,,"insert_zone(234, ""GC"", ""GC"")"
DTP-C,234,zoning,not_found_zone,,,"insert_zone(234, ""DTP-C"", ""DTP-C"")"
RL,231,zoning,not_found_zone,,,"insert_zone(231, ""RL"", ""RL"")"
HI-C,234,zoning,not_found_zone,,,"insert_zone(234, ""HI-C"", ""HI-C"")"
TC,231,zoning,not_found_zone,,,"insert_zone(231, ""TC"", ""TC"")"
LI,234,zoning,not_found_zone,,,"insert_zone(234, ""LI"", ""LI"")"
HC-C,234,zoning,not_found_zone,,,"insert_zone(234, ""HC-C"", ""HC-C"")"
RA HC,232,zoning,resolved,RA-HC,Renaissance Area Historic Core,"copy_zone(232, [74463], ""RA HC"", ""Renaissance Area Historic Core"", None)"
R&PUD-CZ,231,zoning,resolved,R&PUD|CZ,Residential and Planned Unit Development District|Conditional Zoning District,"copy_zone(231, [33239, 33198], ""R&PUD-CZ"", ""Residential and Planned Unit Development District"", None)"
RM,231,zoning,resolved,RM-5|RM-8|RM-12|RM-18|RM-26|RMH,Residential Multi-Family District|Residential Multi-Family District|Residential Multi-Family District|Residential Multi-Family District|Residential Multi-Family District|Rural Manufactured Home District,"copy_zone(231, [33148, 33150, 33152, 33154, 33156, 33245], ""RM"", ""Residential Multi-Family District"", None)"
RM-CZ,231,zoning,not_found_zone,,,"insert_zone(231, ""RM-CZ"", ""RM-CZ"")"
C-1,235,kearny Zoning,not_found_location,,,
A-R,235,kearny Zoning,not_found_location,,,
C-2,235,kearny Zoning,not_found_location,,,
IND-1,235,kearny Zoning,not_found_location,,,
PD,234,zoning,not_found_zone,,,"insert_zone(234, ""PD"", ""PD"")"
LI-C,234,zoning,not_found_zone,,,"insert_zone(234, ""LI-C"", ""LI-C"")"
OI,234,zoning,not_found_zone,,,"insert_zone(234, ""OI"", ""OI"")"
R4-C,234,zoning,not_found_zone,,,"insert_zone(234, ""R4-C"", ""R4-C"")"
R2,234,zoning,not_found_zone,,,"insert_zone(234, ""R2"", ""R2"")"
RMF,234,zoning,not_found_zone,,,"insert_zone(234, ""RMF"", ""RMF"")"
R6,234,zoning,not_found_zone,,,"insert_zone(234, ""R6"", ""R6"")"
R4,234,zoning,not_found_zone,,,"insert_zone(234, ""R4"", ""R4"")"
R6-MHO,234,zoning,not_found_zone,,,"insert_zone(234, ""R6-MHO"", ""R6-MHO"")"
R-13-SUD,234,zoning,not_found_zone,,,"insert_zone(234, ""R-13-SUD"", ""R-13-SUD"")"
R1,234,zoning,not_found_zone,,,"insert_zone(234, ""R1"", ""R1"")"
R2-MHO,234,zoning,not_found_zone,,,"insert_zone(234, ""R2-MHO"", ""R2-MHO"")"
PDD-1 (Walsh),238,zoning,not_found_location,,,
R1-6,235,kearny Zoning,not_found_location,,,
R1-10,235,kearny Zoning,not_found_location,,,
PF,238,zoning,not_found_location,,,
F-20,238,zoning,not_found_location,,,
O-R-D,238,zoning,not_found_location,,,
F-1-21,238,zoning,not_found_location,,,
M-H,235,kearny Zoning,not_found_location,,,
NC,238,zoning,not_found_location,,,
MU (ZC),238,zoning,not_found_location,,,
R-2,235,kearny Zoning,not_found_location,,,
MU,238,zoning,not_found_location,,,
F-1-43,238,zoning,not_found_location,,,
CR,238,zoning,not_found_location,,,
PDD-2,238,zoning,not_found_location,,,
R-1-10,238,zoning,not_found_location,,,
RR-1-29,238,zoning,not_found_location,,,
A-1-21,239,zoning,not_found_location,,,
RR-1-21,238,zoning,not_found_location,,,
RO,238,zoning,not_found_location,,,
A-1-10,239,zoning,not_found_location,,,
RR-1-43,238,zoning,not_found_location,,,
A-1-43,239,zoning,not_found_location,,,
R-1-6,238,zoning,not_found_location,,,
RR-1-21 (ZC),238,zoning,not_found_location,,,
R-1-15,238,zoning,not_found_location,,,
AMSD,239,zoning,not_found_location,,,
R-2-8,238,zoning,not_found_location,,,
RM,238,zoning,not_found_location,,,
RO(ZC),238,zoning,not_found_location,,,
R-1-8,238,zoning,not_found_location,,,
C-1,239,zoning,not_found_location,,,
MU,239,zoning,not_found_location,,,
FR-5,239,zoning,not_found_location,,,
FR-1,239,zoning,not_found_location,,,
R-2-15,239,zoning,not_found_location,,,
R-1-15,239,zoning,not_found_location,,,
C-2,239,zoning,not_found_location,,,
R-1-10,239,zoning,not_found_location,,,
R-20-43,239,zoning,not_found_location,,,
R-1-21,239,zoning,not_found_location,,,
M-1,239,zoning,not_found_location,,,
MU-2,239,zoning,not_found_location,,,
R-2-10,239,zoning,not_found_location,,,
FR-2.5,239,zoning,not_found_location,,,
LPMPC,239,zoning,not_found_location,,,
OP,239,zoning,not_found_location,,,
RC,239,zoning,not_found_location,,,
C-1,240,zoning,not_found_location,,,
LU,240,zoning,not_found_location,,,
HCR,240,zoning,not_found_location,,,
P,240,zoning,not_found_location,,,
NC,240,zoning,not_found_location,,,
TM,239,zoning,not_found_location,,,
O-R-D,240,zoning,not_found_location,,,
FR-20,240,zoning,not_found_location,,,
FCOZ,240,zoning,not_found_location,,,
FR-1,240,zoning,not_found_location,,,
R-1-10,240,zoning,not_found_location,,,
P-O,240,zoning,not_found_location,,,
C-2,240,zoning,not_found_location,,,
FR-2.5,240,zoning,not_found_location,,,
HV,240,zoning,not_found_location,,,
R-1-15,240,zoning,not_found_location,,,
R-2-8,240,zoning,not_found_location,,,
R-1-8,240,zoning,not_found_location,,,
R-1-4,240,zoning,not_found_location,,,
BJ-4,242,zoning,not_found_location,,,
BJ-2,242,zoning,not_found_location,,,
BJ,242,zoning,not_found_location,,,
BJ-1,242,zoning,not_found_location,,,
R-1-21,240,zoning,not_found_location,,,
R-2-10,240,zoning,not_found_location,,,
R-M,240,zoning,not_found_location,,,
BJ-3,242,zoning,not_found_location,,,
R-1-43,240,zoning,not_found_location,,,
R-1-87,240,zoning,not_found_location,,,
BJ-5,242,zoning,not_found_location,,,
R/M-U,240,zoning,not_found_location,,,
BJ-6,242,zoning,not_found_location,,,
JB-1-3,242,zoning,not_found_location,,,
SF1-AO,242,zoning,not_found_location,,,
RM-25,242,zoning,not_found_location,,,
A-1,243,zoning,not_found_location,,,
SF-2,242,zoning,not_found_location,,,
SF1-DO,242,zoning,not_found_location,,,
CI,242,zoning,not_found_location,,,
RC,242,zoning,not_found_location,,,
MS-FBC,242,zoning,not_found_location,,,
MU,242,zoning,not_found_location,,,
SSC,242,zoning,not_found_location,,,
JB-4,242,zoning,not_found_location,,,
RM-12,242,zoning,not_found_location,,,
TOD,242,zoning,not_found_location,,,
SF-1,242,zoning,not_found_location,,,
A-1/zc,243,zoning,not_found_location,,,
FR-1,243,zoning,not_found_location,,,
FR-5,243,zoning,not_found_location,,,
C-2/zc,243,zoning,not_found_location,,,
A-5,243,zoning,not_found_location,,,
IF,243,zoning,not_found_location,,,
FR-20,243,zoning,not_found_location,,,
FR-2.5,243,zoning,not_found_location,,,
A-2,243,zoning,not_found_location,,,
C-3/zc,243,zoning,not_found_location,,,
FR-10,243,zoning,not_found_location,,,
M,243,zoning,not_found_location,,,
C-2,243,zoning,not_found_location,,,
C-1,243,zoning,not_found_location,,,
C-3,243,zoning,not_found_location,,,
FR-1/zc,243,zoning,not_found_location,,,
MD,243,zoning,not_found_location,,,
R-1-8/zc,243,zoning,not_found_location,,,
R-1-5,243,zoning,not_found_location,,,
R-1-3,243,zoning,not_found_location,,,
R-1-10,243,zoning,not_found_location,,,
R-1-5/zc,243,zoning,not_found_location,,,
MD-3/zc,243,zoning,not_found_location,,,
R-1-21,243,zoning,not_found_location,,,
R-2-10,243,zoning,not_found_location,,,
R-1-4,243,zoning,not_found_location,,,
R-1-15,243,zoning,not_found_location,,,
R-1-8,243,zoning,not_found_location,,,
OHW-VCSD,243,zoning,not_found_location,,,
R-1-21/zc,243,zoning,not_found_location,,,
R-1-6,243,zoning,not_found_location,,,
R-1-4/zc,243,zoning,not_found_location,,,
R-2-10/zc,243,zoning,not_found_location,,,
M-G,244,zoning,not_found_location,,,
R-M,243,zoning,not_found_location,,,
R-2-8,243,zoning,not_found_location,,,
G-O,244,zoning,not_found_location,,,
MCMU,244,zoning,not_found_location,,,
C-N,244,zoning,not_found_location,,,
R-2-6.5,243,zoning,not_found_location,,,
A-1,244,zoning,not_found_location,,,
C-D,244,zoning,not_found_location,,,
H,244,zoning,not_found_location,,,
R-4-8.5zc,243,zoning,not_found_location,,,
CC-FBC,244,zoning,not_found_location,,,
R-4-8.5,243,zoning,not_found_location,,,
R-M/zc,243,zoning,not_found_location,,,
CMU,244,zoning,not_found_location,,,
O-S,244,zoning,not_found_location,,,
R-1-6,244,zoning,not_found_location,,,
R-M-25,244,zoning,not_found_location,,,
R-M-10,244,zoning,not_found_location,,,
R-1-10,244,zoning,not_found_location,,,
R-1-12,244,zoning,not_found_location,,,
R-N-B,244,zoning,not_found_location,,,
R-2-10,244,zoning,not_found_location,,,
C-D,245,zoning,not_found_location,,,
R-1-8,244,zoning,not_found_location,,,
R-M-H,244,zoning,not_found_location,,,
R-M-15,244,zoning,not_found_location,,,
P-O,244,zoning,not_found_location,,,
R-M-20,244,zoning,not_found_location,,,
TOD,244,zoning,not_found_location,,,
C-G,245,zoning,not_found_location,,,
A-5,245,zoning,not_found_location,,,
PCC,245,zoning,not_found_location,,,
Public Utility,245,zoning,not_found_location,,,
R-3,245,zoning,not_found_location,,,
C-PO,245,zoning,not_found_location,,,
RM-14-D,245,zoning,not_found_location,,,
RM-6,245,zoning,not_found_location,,,
RM-18,245,zoning,not_found_location,,,
parks/open space,245,zoning,not_found_location,,,
RM-14,245,zoning,not_found_location,,,
R-4,245,zoning,not_found_location,,,
C-R,245,zoning,not_found_location,,,
R-2,245,zoning,not_found_location,,,
R-1,245,zoning,not_found_location,,,
C-N,245,zoning,not_found_location,,,
M-1,245,zoning,not_found_location,,,
RM-8,245,zoning,not_found_location,,,
SP R-8,245,zoning,not_found_location,,,
,246,zoning,not_found_zone,,,"insert_zone(246, """", """")"
RM-8-D,245,zoning,not_found_location,,,
SP R-7,245,zoning,not_found_location,,,
RR-22,245,zoning,not_found_location,,,
SP RM-14,245,zoning,not_found_location,,,
SP COMMERCIAL,245,zoning,not_found_location,,,
SLR-SP,245,zoning,not_found_location,,,
SCHOOL,245,zoning,not_found_location,,,
SP RM-18,245,zoning,not_found_location,,,
SP R-6,245,zoning,not_found_location,,,
SP R-5,245,zoning,not_found_location,,,
SP RM-12,245,zoning,not_found_location,,,
FB-UN1,246,zoning,not_found_zone,,,"insert_zone(246, ""FB-UN1"", ""FB-UN1"")"
AIRPORT,246,zoning,resolved,AO|AFPP,Airport Overlay|Airport Flight Path Protection Overlay District,"copy_zone(246, [71575, 71526], ""AIRPORT"", ""Airport Overlay"", None)"
FR-1,246,zoning,not_found_zone,,,"insert_zone(246, ""FR-1"", ""FR-1"")"
FINCH,249,zoning,not_found_zone,,,"insert_zone(249, ""FINCH"", ""FINCH"")"
FR-2,246,zoning,not_found_zone,,,"insert_zone(246, ""FR-2"", ""FR-2"")"
FR-3,246,zoning,not_found_zone,,,"insert_zone(246, ""FR-3"", ""FR-3"")"
GLT,249,zoning,not_found_zone,,,"insert_zone(249, ""GLT"", ""GLT"")"
SR-1,246,zoning,not_found_zone,,,"insert_zone(246, ""SR-1"", ""SR-1"")"
SR-1A,246,zoning,not_found_zone,,,"insert_zone(246, ""SR-1A"", ""SR-1A"")"
SR-3,246,zoning,not_found_zone,,,"insert_zone(246, ""SR-3"", ""SR-3"")"
CN,249,zoning,not_found_zone,,,"insert_zone(249, ""CN"", ""CN"")"
Flex,249,zoning,not_found_zone,,,"insert_zone(249, ""Flex"", ""Flex"")"
HIST,249,zoning,resolved,H-POD|DTH,Historic Preservation Overlay District|Downtown Historic District,"copy_zone(249, [71507, 71454], ""HIST"", ""Historic Preservation Overlay District"", None)"
R-1-12000,246,zoning,resolved,R-1-12,Single-Family Residential District,"copy_zone(246, [71372], ""R-1-12000"", ""Single-Family Residential District"", None)"
CG,249,zoning,not_found_zone,,,"insert_zone(249, ""CG"", ""CG"")"
R-1-7000,246,zoning,resolved,R-1,Single Family Residential,"copy_zone(246, [71354], ""R-1-7000"", ""Single Family Residential"", None)"
GMU,246,zoning,resolved,G-MU,Gateway-Mixed Use District,"copy_zone(246, [71455], ""GMU"", ""Gateway-Mixed Use District"", None)"
East Streetcar Neighborhood,249,zoning,resolved,THN|NV|NMU|NT-1|NT-2|NT-3|NT-4|NTM-1|NS-1|NS-2|NS-E|NSM-1|NSM-2|NMH|NPUD-1|NPUD-2|NPUD-3|NR|NC,Truman Heights Neighborhood District|Neighborhood Village District|Neighborhood Mixed Use|Neighborhood Traditional Single-Family-1|Neighborhood Traditional Single-Family-2|Neighborhood Traditional Single-Family-3|Neighborhood Traditional Mixed Use|Neighborhood Traditional Mixed Residential-1|Neighborhood Suburban-1|Neighborhood Suburban-2|Neighborhood Suburban Estate|Neighborhood Suburban Multifamily-1|Neighborhood Suburban Multifamily-2|Neighborhood Suburban Mobile Home|Neighborhood Planned Unit Development-1|Neighborhood Planned Unit Development-2|Neighborhood Planned Unit Development-3|Neighborhood Retail|Neighborhood Commercial District,"copy_zone(249, [71534, 71606, 71829, 71853, 71858, 71863, 71868, 71873, 71878, 71882, 71886, 71891, 71896, 71900, 71904, 71908, 71912, 71570, 71691], ""East Streetcar Neighborhood"", ""Truman Heights Neighborhood District"", None)"
R-1-5000,246,zoning,resolved,R-1-5,Single-Family Residential District,"copy_zone(246, [71360], ""R-1-5000"", ""Single-Family Residential District"", None)"
,251,zoning,not_found_zone,,,"insert_zone(251, """", """")"
BR-P,251,zoning,not_found_zone,,,"insert_zone(251, ""BR-P"", ""BR-P"")"
JRNC,249,zoning,not_found_zone,,,"insert_zone(249, ""JRNC"", ""JRNC"")"
JR,249,zoning,not_found_zone,,,"insert_zone(249, ""JR"", ""JR"")"
IH-D,251,zoning,not_found_zone,,,"insert_zone(251, ""IH-D"", ""IH-D"")"
C-G(ZC),251,zoning,resolved,C-G,General Commercial,"copy_zone(251, [71310], ""C-G(ZC)"", ""General Commercial"", None)"
P-C,251,zoning,not_found_zone,,,"insert_zone(251, ""P-C"", ""P-C"")"
M-1(ZC),251,zoning,resolved,M-1,Light Manufacturing,"copy_zone(251, [71340], ""M-1(ZC)"", ""Light Manufacturing"", None)"
SCHOOL,249,zoning,not_found_zone,,,"insert_zone(249, ""SCHOOL"", ""SCHOOL"")"
OS,249,zoning,resolved,PRO|ROS,"Parks, Recreation and Open Space|Recreation and Open Space","copy_zone(249, [72025, 71749], ""OS"", ""Parks, Recreation and Open Space"", None)"
A-SP,251,zoning,not_found_zone,,,"insert_zone(251, ""A-SP"", ""A-SP"")"
R-BP,249,zoning,resolved,R,Residential,"copy_zone(249, [71462], ""R-BP"", ""Residential"", None)"
MPMU,249,zoning,not_found_zone,,,"insert_zone(249, ""MPMU"", ""MPMU"")"
TOD CORE,249,zoning,resolved,DC-C,Downtown Center-Core,"copy_zone(249, [71946], ""TOD CORE"", ""Downtown Center-Core"", None)"
TOD OVERLAY,249,zoning,resolved,FP|H-POD|H-PC|MA/RE|TERRA|MP-SC|SLH|SF|TCO|DT,Floodplain Designation Overlay District|Historic Preservation Overlay District|Hotel-Private Club Overlay District|Mesquite Arena-Rodeo Entertainment Overlay District|Town East Retail and Restaurant Area Overlay District|Military Parkway-Scyene Corridor Overlay District|Skyline Logistics Hub Overlay District|Sherwood Forest Overlay District|Town Center Overlay|Downtown Overlay District,"copy_zone(249, [71450, 71507, 71510, 71515, 71519, 71523, 71527, 71531, 71751, 72036], ""TOD OVERLAY"", ""Floodplain Designation Overlay District"", None)"
MIXED,249,zoning,resolved,MU|MU-R|MXD|MIX,Mixed Use|Mixed Use - Resort|Mixed Use Development|Mixed Use District,"copy_zone(249, [71490, 71743, 71797, 72078], ""MIXED"", ""Mixed Use"", None)"
PRD(10),251,zoning,resolved,PRD,Planned Residential Development,"copy_zone(251, [71295], ""PRD(10)"", ""Planned Residential Development"", None)"
P-O(ZC),251,zoning,resolved,P-O,Professional Office Zone,"copy_zone(251, [71305], ""P-O(ZC)"", ""Professional Office Zone"", None)"
PRD(H)(,251,zoning,resolved,PRD,Planned Residential Development,"copy_zone(251, [71295], ""PRD(H)("", ""Planned Residential Development"", None)"
R-1-10A,251,zoning,resolved,R-1-10,"Single Family 10,000 sq. ft.","copy_zone(251, [71262], ""R-1-10A"", ""Single Family 10,000 sq. ft."", None)"
PRD(M),251,zoning,resolved,PRD,Planned Residential Development,"copy_zone(251, [71295], ""PRD(M)"", ""Planned Residential Development"", None)"
PRD(H),251,zoning,resolved,PRD,Planned Residential Development,"copy_zone(251, [71295], ""PRD(H)"", ""Planned Residential Development"", None)"
